names.node_leaves.x..,X.Intercept.,age,sexmale,bmi,children,smokeryes,regionnorthwest,regionsoutheast,regionsouthwest,,,
86,-14499.48511,213.8321173,-2699.456595,518.1304229,742.3401008,22073.63894,-155.1424881,-1248.636598,-1982.5295,,,
172,-14640.04966,215.1869345,-2730.796717,522.1747669,743.1550601,22027.25487,-102.1896671,-1201.023766,-1993.205536,,,
344,-17375.07082,233.7161732,-2353.202408,543.256337,776.645802,22632.64065,940.6336297,-145.9469393,-857.0178021,,,
688,-16104.38437,230.8766628,-3387.369653,548.3542833,899.4586504,22797.89767,-809.9548136,-368.1877752,-2944.679539,,,
1376,-12320.28355,214.3081257,-3718.370927,480.4512117,832.2253258,22039.9722,-1458.037688,-1704.697367,-4319.412829,,,
2752,-2180.175504,108.0489056,-5555.465779,458.8465997,94.79363677,16588.13909,-3730.534602,-5352.071845,-7719.235721,,,
5504,-17167.23866,1198.04052,1171.203676,245.681266,-4604.180561,4626.408341,-27280.14389,-7398.630958,-10842.17898,,,
11008,22599.29496,170.865332,-1428.678015,-131.837229,678.9019599,13303.73391,-18556.83216,-19333.59916,-19360.90279,,,
22016,1022976.628,2678.571754,-217934.8873,-29608.21503,18056.67901,-164166.2035,NA,NA,NA,,,
44032,-17819.73126,155.3310938,NA,570.0785794,NA,NA,NA,NA,NA,,,
88065,2158.67255,89.29699167,NA,NA,NA,NA,NA,NA,NA,,,
44033,-90449.55951,3296.131593,-2646.419667,NA,NA,NA,NA,NA,NA,,,
88066,-90449.55951,3296.131593,NA,NA,NA,NA,NA,NA,NA,,,
22017,14909.42722,-45.07548,-8213.48786,NA,NA,NA,NA,NA,NA,,,
44034,-11180.47539,438.0708647,NA,NA,NA,NA,NA,NA,NA,,,
5505,8291.210098,139.8998636,-1178.486373,-175.5353809,125.6012115,NA,NA,3448.545301,-3288.036765,,,
11010,-6913.158478,272.2982823,-1232.277298,124.1410678,386.8409887,NA,NA,-2355.384634,NA,,,
22020,-2552.278329,255.8003387,26.18858493,-31.45673584,203.1211703,NA,NA,NA,NA,,,
44040,-2803.213209,229.1027719,732.82135,NA,NA,NA,NA,NA,NA,,,
88081,-3765.041231,274.9041063,NA,NA,NA,NA,NA,NA,NA,,,
44041,-3517.541152,251.525429,NA,NA,NA,NA,NA,NA,NA,,,
11011,162659.5134,-3216.22689,NA,NA,NA,NA,NA,NA,NA,,,
2753,-14152.82715,245.9613135,-2807.60138,433.1297752,1129.410016,23179.48042,-607.8929247,40.97118422,-3695.632481,,,
5506,-11429.91153,168.7082464,-2678.873512,477.0499547,1111.171221,23535.66696,-2757.945302,-504.7251508,-3941.866738,,,
11012,-11759.59681,76.11482058,-1085.22814,650.5610426,1951.584171,18418.86913,-6478.479236,-3496.318158,-3454.593716,,,
22024,-80541.61575,1219.574369,9351.728024,997.1556845,-7548.077579,NA,NA,NA,NA,,,
44048,-9861.889481,382.3771885,360.6925077,NA,NA,NA,NA,NA,NA,,,
88096,-13108.12205,454.51569,NA,NA,NA,NA,NA,NA,NA,,,
44049,-76787.55714,1824.666568,NA,NA,NA,NA,NA,NA,NA,,,
22025,-13298.2646,122.7176372,-4459.586366,717.1433634,1557.511761,21012.24821,-7033.010192,-2965.181638,-6587.842409,,,
44050,-704.7902298,284.4855713,127.2002866,-84.27741605,249.6377059,36871.33565,-852.9889652,-1889.818724,NA,,,
88100,-2580.709291,265.4943967,NA,NA,NA,NA,NA,NA,NA,,,
88101,-2623.894162,225.6773244,492.2251094,-22.33330058,1155.512819,35229.7376,NA,NA,NA,,,
176202,-149809.4586,-1242.847517,39195.16016,4435.246319,40091.23258,NA,NA,NA,NA,,,
352404,-396367.1555,4429.10529,89732.13663,6895.963372,NA,NA,NA,NA,NA,,,
704808,406943.6178,-11466.09028,-164246.1944,NA,NA,NA,NA,NA,NA,,,
1409616,242697.4234,-11466.09028,NA,NA,NA,NA,NA,NA,NA,,,
44051,-53668.35267,339.8868823,-9559.810384,1841.859518,3727.560235,7092.193894,NA,NA,NA,,,
88103,-53668.35267,339.8868823,-9559.810384,1841.859518,3727.560235,NA,NA,NA,NA,,,
176206,115244.0857,-633.8684535,-15005.39755,-2499.724782,NA,NA,NA,NA,NA,,,
352412,32775.38764,-311.6817039,-18785.53691,NA,NA,NA,NA,NA,NA,,,
704824,-7386.794724,336.095431,NA,NA,NA,NA,NA,NA,NA,,,
11013,-9225.705047,382.6396341,-4347.494916,-81.74106165,691.4755559,20893.43711,5406.615075,11229.54392,5355.071776,,,
22026,-24607.67391,-318.3477123,9232.205316,1146.923327,831.176312,67485.11656,NA,-15985.28638,-1613.811275,,,
44052,1893.22118,233.5461715,-7.141255828,-148.6339727,521.6260363,33926.13645,NA,NA,NA,,,
88105,-87193.48471,851.6586089,-32381.29975,2499.319682,843.8450479,NA,NA,NA,NA,,,
176210,-13997.61791,983.4428902,-12025.90658,NA,NA,NA,NA,NA,NA,,,
352421,5043.400842,-18.71599167,NA,NA,NA,NA,NA,NA,NA,,,
176211,-2960.777429,260.9126339,NA,NA,NA,NA,NA,NA,NA,,,
44053,-4257.376,265.3355,NA,NA,NA,NA,NA,NA,NA,,,
22027,-3171.384661,280.2402522,-761.1982957,-30.21347826,408.9966435,15877.53626,-132.4280696,15941.56388,NA,,,
44054,528152.4804,-7011.861908,-155151.5973,-4330.480801,-14900.22603,NA,NA,NA,NA,,,
88108,528152.4804,-7011.861908,NA,-4330.480801,-14900.22603,NA,NA,NA,NA,,,
176216,6314.51805,95.421375,NA,NA,NA,NA,NA,NA,NA,,,
176217,260028.9575,-5095.062142,NA,NA,NA,NA,NA,NA,NA,,,
44055,11732.40896,282.3929625,-16041.43046,NA,NA,NA,NA,NA,NA,,,
88110,-41457.59731,1126.678776,NA,NA,NA,NA,NA,NA,NA,,,
5507,9898.124785,60.44198395,-4106.494711,56.89284141,-1079.325167,9709.070552,18753.77004,-6959.851768,-5444.596722,,,
11014,-373504.9393,-1464.657027,-260248.115,17799.60448,-91846.39276,NA,NA,NA,NA,,,
22028,-6372.752466,306.0967293,491.5394448,NA,NA,NA,NA,NA,NA,,,
44057,-9883.7485,376.31665,NA,NA,NA,NA,NA,NA,NA,,,
22029,75761.70333,-1820.793667,NA,NA,NA,NA,NA,NA,NA,,,
11015,-469693.726,2148.506941,62651.03079,12541.9695,NA,NA,NA,NA,NA,,,
22030,-33527.2748,1352.7406,-29097.80095,NA,NA,NA,NA,NA,NA,,,
44061,-33527.2748,1352.7406,NA,NA,NA,NA,NA,NA,NA,,,
1377,-22584.58178,219.9896711,-1185.224178,672.7545817,1612.373236,24462.23807,-1000.907155,3516.508895,560.0498898,,,
2754,44118.73049,-75.41685545,-5648.734265,-1440.144139,2299.911157,87991.96118,13602.92537,4009.480172,11708.96964,,,
5508,-119386.209,-1023.068989,25406.79263,5028.524835,NA,NA,NA,NA,NA,,,
11017,-145464.1388,3874.714201,-37671.02291,NA,NA,NA,NA,NA,NA,,,
22034,-11903.23943,450.0757545,NA,NA,NA,NA,NA,NA,NA,,,
5509,23506.99108,-397.9971712,24316.25762,-469.5647047,6772.817324,NA,NA,NA,NA,,,
11018,9177270.173,-27328.9631,-788542.0488,-276992.8756,NA,NA,NA,NA,NA,,,
22036,-32742.9393,1909.173767,NA,NA,NA,NA,NA,NA,NA,,,
22037,1597.8304,182.09624,NA,NA,NA,NA,NA,NA,NA,,,
2755,-14206.64475,70.35414438,-4202.08722,453.5665785,4895.988286,21361.35055,-2934.265326,9746.349268,1604.415627,,,
5510,-24814.33464,247.7702095,-6728.777681,709.2665351,5204.729334,14888.55532,595.6674403,-177.2731475,-372.0428979,,,
11020,-160881.1796,176.8389822,-49302.06063,5254.364145,42270.66374,NA,NA,NA,NA,,,
22040,10183.62841,269.4817184,-13705.82209,NA,NA,NA,NA,NA,NA,,,
44081,-24484.03922,1075.706547,NA,NA,NA,NA,NA,NA,NA,,,
22041,-3066.66339,264.0277905,NA,NA,NA,NA,NA,NA,NA,,,
11021,-21305.79471,213.4513242,-8727.616566,635.6489057,5166.144344,16641.18536,NA,-978.2178311,NA,,,
22042,-36620.0809,296.6163877,-6667.744651,987.8829725,4109.123005,20202.81549,NA,NA,NA,,,
44084,237139.0393,-5633.017525,NA,NA,NA,NA,NA,NA,NA,,,
44085,70341.70181,-123.8383159,-3841.790343,-1739.621455,NA,NA,NA,NA,NA,,,
88170,-17113.80764,849.1635932,NA,NA,NA,NA,NA,NA,NA,,,
88171,22425.14674,-246.1389758,NA,NA,NA,NA,NA,NA,NA,,,
5511,15334359.71,155344.4304,14072433.32,-1068621.119,NA,NA,NA,NA,NA,,,
11022,-2663.887197,249.9598189,30462.99114,NA,NA,NA,NA,NA,NA,,,
22045,-2663.887197,249.9598189,NA,NA,NA,NA,NA,NA,NA,,,
689,-12661.09249,198.7575689,610.7614115,401.6246233,-742.6930251,19615.09353,6184.416745,-2655.829324,4139.146877,,,
1378,-7853.374184,381.6809925,-383.3790743,204.4227992,-3043.132187,17294.38376,5436.969536,-5271.753701,-1526.77811,,,
2756,-28378.5129,439.7130151,4957.397346,696.5740611,-2659.737436,24713.69483,8371.829129,-10067.33298,-7111.429587,,,
5512,48064.07781,2927.554757,15211.59697,-3869.832768,-33158.27236,NA,NA,NA,NA,,,
11024,-6357.39405,342.2489333,1110.963317,NA,NA,NA,NA,NA,NA,,,
22048,-5246.430733,342.2489333,NA,NA,NA,NA,NA,NA,NA,,,
11025,-80280.62951,3177.048127,NA,NA,NA,NA,NA,NA,NA,,,
5513,4609.350264,995.9933568,2641.780814,-1109.932498,2290.372966,-1544.990113,-15703.128,-19833.55356,NA,,,
11026,49867.98473,185.6172857,26220.12952,-2340.121553,NA,NA,NA,NA,NA,,,
22052,-3336.57618,684.3161627,-10293.04006,NA,NA,NA,NA,NA,NA,,,
44104,-13629.61624,684.3161627,NA,NA,NA,NA,NA,NA,NA,,,
11027,8193.553775,1049.457882,3566.280228,-1309.644343,NA,NA,NA,NA,NA,,,
22054,-21048.52676,911.3758152,NA,NA,NA,NA,NA,NA,NA,,,
22055,-17806.75125,698.8551775,NA,NA,NA,NA,NA,NA,NA,,,
2757,1149.991896,208.3612364,-196.8019336,145.3184729,-1510.015001,NA,NA,-7765.265688,NA,,,
5514,-7499.836346,361.597564,-2165.318862,59.03684032,NA,NA,NA,NA,NA,,,
11028,-7438.737592,364.9829578,NA,NA,NA,NA,NA,NA,NA,,,
11029,-4564.604495,305.5161952,NA,NA,NA,NA,NA,NA,NA,,,
5515,-138696.3837,6499.66613,NA,NA,NA,NA,NA,NA,NA,,,
1379,73649.8746,-432.0104836,2127.342802,-1208.674721,17196.79131,-15564.24034,19714.53085,10921.61769,NA,,,
2758,-255701.6673,410.2862827,-5418.948635,6403.919961,-25011.54584,88968.10148,NA,NA,NA,,,
5517,42594.13596,295.4393359,706.2218623,-1252.543161,19242.81101,NA,NA,NA,NA,,,
11034,25032591.36,-9325.966167,513847.8487,-642679.5767,NA,NA,NA,NA,NA,,,
22068,35110.17004,-603.8861976,15312.11991,NA,NA,NA,NA,NA,NA,,,
44137,-5421.912071,296.8267382,NA,NA,NA,NA,NA,NA,NA,,,
2759,123953.2722,-2139.403542,NA,NA,NA,NA,NA,NA,NA,,,
345,6688.434202,63.47698544,-3849.717935,234.1848221,1048.90761,20820.30908,-7136.77408,-6989.744833,-9770.53309,,,
690,-143195.6794,790.4426987,10806.92583,3419.564733,9967.774053,9167.201103,NA,-24228.1146,1215.06987,,,
1380,-34415.73479,1188.223988,NA,NA,NA,NA,NA,NA,NA,,,
1381,-143195.6794,790.4426987,-13421.18877,3419.564733,9967.774053,NA,NA,NA,1215.06987,,,
2762,-52446.9766,492.8508878,9912.330873,1403.620208,NA,NA,NA,NA,NA,,,
5524,-21978.61844,847.8360136,NA,NA,NA,NA,NA,NA,NA,,,
5525,23886.15129,-240.2900243,NA,NA,NA,NA,NA,NA,NA,,,
2763,3424.180294,95.95110625,NA,NA,NA,NA,NA,NA,NA,,,
691,5512.898541,-83.82869136,-9064.710284,767.2691562,-992.957832,20981.58668,-6597.836265,-10845.61996,-17044.32964,,,
1382,471801.9472,-11088.1468,11463.12156,3956.943282,NA,NA,NA,NA,NA,,,
2765,11747.93651,278.172775,-16621.28339,NA,NA,NA,NA,NA,NA,,,
5530,288769.3263,-5262.25502,NA,NA,NA,NA,NA,NA,NA,,,
1383,13718.72944,-220.3970306,-8304.860694,625.1141287,366.6757118,24840.40821,-12368.84749,-12446.9624,-18637.09887,,,
2766,-1734.13856,378.3784321,546.1757276,-214.2371421,835.5451379,9751.340174,NA,-270.1952734,NA,,,
5532,-1295.20635,163.11285,-614.8186,NA,NA,NA,NA,NA,NA,,,
11065,-1910.02495,163.11285,NA,NA,NA,NA,NA,NA,NA,,,
5533,-15500.70299,682.728291,5181.318259,-50.28245006,NA,NA,NA,NA,NA,,,
11066,-16213.3787,675.80145,4998.5849,NA,NA,NA,NA,NA,NA,,,
22132,-9104.280176,564.7217856,NA,NA,NA,NA,NA,NA,NA,,,
2767,701889.3756,-8209.768297,54067.95625,-15322.66607,15422.5205,NA,NA,NA,NA,,,
5534,355312.1303,-3524.217778,NA,-7725.365325,NA,NA,NA,NA,NA,,,
11068,60162.93857,-1050.491423,NA,NA,NA,NA,NA,NA,NA,,,
5535,-35926.202,1133.613,NA,NA,NA,NA,NA,NA,NA,,,
173,3803.223386,115.2110439,3965.355123,-52.49827331,NA,NA,NA,NA,NA,,,
346,-2551.373323,254.8756795,NA,NA,NA,NA,NA,NA,NA,,,
347,1978.85589,123.689515,NA,NA,NA,NA,NA,NA,NA,,,
87,-4736.665104,186.2588855,-1974.013835,270.0407074,1000.407952,27259.37728,147.8934303,-4454.968547,-1028.170779,,,
174,1260.941229,155.0277712,-3569.774066,157.4952398,1310.670416,29496.8137,-635.7413219,-5806.063582,-1585.319227,,,
348,-3959.688097,212.5455543,-2597.614573,278.9495958,3242.121694,28616.29912,-6921.301538,-8682.154104,-4852.922303,,,
696,-4865.166393,121.3040019,-2497.497835,406.3075352,4339.46012,29364.24487,-6913.797991,-9254.892632,-8461.993552,,,
1392,1236.081126,184.4467257,-3455.269661,140.8892055,3011.713779,36205.01108,-5233.328963,-8637.631791,-5339.281659,,,
2784,-19510.95717,498.2059407,1653.779794,390.672051,-2527.133533,33521.77899,-6175.989746,-4423.931623,-5885.720525,,,
5568,1250538.522,-651.7290803,-63621.88201,-33143.23554,-142376.4841,NA,NA,NA,NA,,,
11136,-32701.3603,NA,NA,1247.21957,NA,NA,NA,NA,NA,,,
11137,30211.03193,256.4024545,-33819.42956,NA,NA,NA,NA,NA,NA,,,
22275,-3608.397636,256.4024545,NA,NA,NA,NA,NA,NA,NA,,,
5569,-32020.74473,807.3896121,1624.113603,423.7101557,-5730.498164,NA,-6959.356916,NA,NA,,,
11138,-4523.185368,285.7001392,429.4216432,-15.30965465,640.0885394,NA,NA,NA,NA,,,
22276,-31325.21542,1673.82287,NA,-1182.289672,NA,NA,NA,NA,NA,,,
44552,-7857.698824,369.8818132,NA,NA,NA,NA,NA,NA,NA,,,
22277,-5345.617172,319.1022487,NA,NA,NA,NA,NA,NA,NA,,,
2785,-1721.99037,227.6441283,-7958.37739,323.3278614,4024.953247,35825.00932,-6662.095642,-8676.232825,-7608.156531,,,
5570,-4705.154795,207.7786073,-12227.74924,639.184173,3785.390165,34215.68131,-8517.601854,-19534.06772,-8771.421942,,,
11140,-10870.74389,345.5916728,-14940.46815,944.3250355,2060.093639,44950.34168,-15833.82743,-27047.73012,-14168.69919,,,
22280,-15936.87727,1170.956937,-3467.735601,1.39,5683.469602,35600.67168,-34162.76353,NA,-41761.78311,,,
44560,4887.300523,443.5195921,14691.95934,-989.6148045,17168.66228,NA,NA,NA,NA,,,
89120,-76447.83566,1688.08016,47771.31853,NA,NA,NA,NA,NA,NA,,,
178240,34294.76639,-483.3434095,NA,NA,NA,NA,NA,NA,NA,,,
89121,260215.3148,-3849.882998,NA,NA,NA,NA,NA,NA,NA,,,
44561,16507.02468,256.0312852,-19413.13251,NA,NA,NA,NA,NA,NA,,,
89122,36802.57231,-626.3838291,NA,NA,NA,NA,NA,NA,NA,,,
22281,-2989.8663,227.63335,918.63995,NA,NA,NA,NA,NA,NA,,,
44563,-3948.447117,267.5742174,NA,NA,NA,NA,NA,NA,NA,,,
11141,-275789.3173,447.8331819,NA,8658.80594,NA,NA,NA,NA,NA,,,
22282,-187566.9083,4355.119363,NA,NA,NA,NA,NA,NA,NA,,,
5571,-248491.6926,5437.329517,NA,4132.531987,-103891.3568,NA,NA,NA,NA,,,
11142,-3668.499111,233.8610045,NA,24.53052985,NA,NA,NA,NA,NA,,,
22284,-2643.122963,225.7659296,NA,NA,NA,NA,NA,NA,NA,,,
1393,63881.61864,-948.6372857,-23669.2387,1.39,3355.148793,35296.22606,3179.56927,-45227.53549,-40340.96029,,,
2786,13906.70472,-684.89404,46832.27952,1.39,6395.52128,NA,NA,NA,NA,,,
5573,173210.0082,-5035.98714,173517.2363,-2120.266476,NA,NA,NA,NA,NA,,,
11146,-2423.779786,225.3026714,NA,NA,NA,NA,NA,NA,NA,,,
11147,126001.7219,-1849.804882,NA,NA,NA,NA,NA,NA,NA,,,
2787,187330.1068,-617.6357487,-39676.37576,-4361.471392,NA,NA,NA,NA,NA,,,
5575,-73254.72453,1401.725506,61453.06141,NA,NA,NA,NA,NA,NA,,,
11151,-11801.66312,1401.725506,NA,NA,NA,NA,NA,NA,NA,,,
697,-25545.84067,601.1195141,-6739.578291,-96.18186919,4382.039101,27429.67134,NA,9892.504357,13914.24537,,,
1394,-200118.7202,2826.101978,-5374.626216,1253.63992,20797.1823,-2872.27817,NA,47794.18271,25448.51377,,,
2788,586.7143933,126.6912133,491.42306,NA,NA,NA,NA,NA,NA,,,
5577,586.7143933,126.6912133,NA,NA,NA,NA,NA,NA,NA,,,
2789,-160807.9777,1333.679901,-11547.52956,4984.695114,-10974.11135,NA,NA,NA,NA,,,
5578,-161463.6298,2193.551505,NA,2835.016103,NA,NA,NA,NA,NA,,,
11157,3304.356144,111.3896778,NA,NA,NA,NA,NA,NA,NA,,,
5579,38045.81675,96.220425,NA,NA,NA,NA,NA,NA,NA,,,
349,31501.95341,-232.2649962,-7781.109439,-235.4093415,-1365.671816,32358.20471,9650.942663,-4386.415425,11327.12999,,,
698,-840.6958836,223.1986114,-750.5182411,-66.87935143,845.5516182,35782.91377,881.0563437,809.780671,1959.968441,,,
1396,-19703.3546,629.0484,NA,NA,NA,NA,NA,NA,NA,,,
1397,-33089.01872,920.5843485,9493.421704,-59.76623735,2294.376814,31958.99351,-13636.47585,8562.013488,-19337.47427,,,
2794,426910.9364,-6457.138254,NA,-636.0395606,-9995.539662,NA,NA,NA,NA,,,
5588,2220968.668,-31203.18078,NA,-12776.37113,NA,NA,NA,NA,NA,,,
11176,332919.1302,-5160.677617,NA,NA,NA,NA,NA,NA,NA,,,
2795,-23187.90873,408.9088855,5389.763228,317.315695,995.8130971,33000.85306,NA,NA,NA,,,
5591,-204413.513,2193.888176,51975.8326,3152.491273,3707.540405,NA,NA,NA,NA,,,
11182,-152437.6804,2193.888176,NA,3152.491273,3707.540405,NA,NA,NA,NA,,,
22365,-135033.911,2008.578608,NA,2858.154434,NA,NA,NA,NA,NA,,,
44731,-2036.839825,209.1322125,NA,NA,NA,NA,NA,NA,NA,,,
699,-11877.96966,81.01675868,-28189.45509,1205.730338,-1603.849594,6614.236258,NA,NA,NA,,,
1398,4632.892426,197.0728445,-23734.67149,477.5352894,NA,NA,NA,NA,NA,,,
2796,-30073.6499,1000.2597,NA,NA,NA,NA,NA,NA,NA,,,
2797,-4301.169688,273.1800313,NA,NA,NA,NA,NA,NA,NA,,,
1399,42041.39881,-762.9737282,NA,NA,NA,NA,NA,NA,NA,,,
175,14225.43782,-746.9671164,-30983.35147,1166.764343,NA,NA,NA,NA,NA,,,
350,17645.72415,-97.7461,-14536.14125,NA,NA,NA,NA,NA,NA,,,
701,-4562.269426,306.0356014,NA,NA,NA,NA,NA,NA,NA,,,
11,-9801.301669,319.4987275,-1756.941652,262.8289346,-631.0098092,24861.68987,-953.5578852,-2590.202957,-582.4912855,,,
22,-11738.87527,294.6401843,-3325.893428,346.1733751,-1066.031836,24960.472,-58.62895835,682.9285162,2706.128168,,,
44,-13017.24204,130.5649391,-3324.450832,540.6846233,715.1783433,19886.78659,1482.615662,-3709.294154,3408.061972,,,
88,-48455.94116,-1548.303061,-42289.33681,5712.035019,-6048.902642,51073.74365,-21371.30882,-85277.16286,-15209.04065,,,
176,-14122.57156,-232.9882252,NA,1340.304515,NA,NA,NA,NA,NA,,,
352,20399.84331,-114.2755395,NA,NA,NA,NA,NA,NA,NA,,,
177,-92237.63709,209.8286071,6871.197875,3095.533661,-13080.32936,47808.06864,11715.96703,NA,NA,,,
355,-140045.7057,209.8286071,6871.197875,3095.533661,34727.73929,NA,11715.96703,NA,NA,,,
710,-140045.7057,209.8286071,6871.197875,3095.533661,34727.73929,NA,NA,NA,NA,,,
1421,-205235.5081,5734.471806,-41927.34849,1120.683546,NA,NA,NA,NA,NA,,,
2843,-261936.4921,8869.584025,-89326.65905,NA,NA,NA,NA,NA,NA,,,
5687,-38619.84443,1425.695771,NA,NA,NA,NA,NA,NA,NA,,,
89,-1903.0901,211.8765455,-494.0933636,NA,NA,NA,NA,NA,NA,,,
178,-9149.792767,376.5743333,NA,NA,NA,NA,NA,NA,NA,,,
45,-15485.83895,202.5953647,279.5400317,507.2779919,-237.6581363,32075.74408,-581.4876989,5242.735911,-1052.852742,,,
90,-17574.85285,174.0940475,-1716.02114,640.4821135,-891.4477347,33702.21603,-1205.289904,4862.129954,561.1283187,,,
180,-17574.85285,174.0940475,-1716.02114,640.4821135,-891.4477347,NA,-1205.289904,4862.129954,561.1283187,,,
360,-6190.222878,239.6109971,-134.9803329,98.73989458,425.4937407,NA,NA,12381.9333,NA,,,
720,-59057.01181,-233.2978365,5160.910962,2310.084075,NA,NA,NA,NA,NA,,,
1441,-1283.909182,220.3186727,-896.7595045,NA,NA,NA,NA,NA,NA,,,
2883,2801.328561,120.6787278,NA,NA,NA,NA,NA,NA,NA,,,
721,-5716.642552,320.3996897,NA,NA,NA,NA,NA,NA,NA,,,
361,-1767.867725,235.6370393,NA,NA,NA,NA,NA,NA,NA,,,
91,-61325.61952,1824.983009,NA,NA,NA,NA,NA,NA,NA,,,
23,-7476.591755,312.0650935,-735.65529,215.8687704,-914.3596268,25813.19319,-530.0652188,-4838.132677,-3221.685603,,,
46,-8943.170657,359.5258192,-1258.035817,211.8695182,-816.9909608,25974.85701,82.27502347,-6029.890661,-2886.884862,,,
92,-138045.3219,-4385.994005,24255.07754,10018.46947,NA,NA,NA,NA,NA,,,
184,-25055.20172,764.4100718,11772.97535,NA,NA,NA,NA,NA,NA,,,
368,-13282.22636,764.4100718,NA,NA,NA,NA,NA,NA,NA,,,
93,-8318.426637,383.3952114,-4847.97824,199.9880924,218.2123063,27793.55166,-6812.722681,-7469.896126,-6199.362794,,,
186,-5970.109114,347.4991498,-2628.895491,134.3511185,15.82371506,29537.24694,-8526.209023,-5948.702133,-4019.746639,,,
372,-58953.88344,579.2408597,-2903.745802,1230.137055,9263.429984,12934.74588,-10791.27539,-11660.41254,28236.56726,,,
744,166729.6258,-569.0837988,-19748.02511,-3804.918007,NA,NA,NA,NA,NA,,,
1489,62371.10191,-1226.296909,-4836.205536,NA,NA,NA,NA,NA,NA,,,
2979,57534.89637,-1226.296909,NA,NA,NA,NA,NA,NA,NA,,,
745,-70614.29597,579.2408597,8756.666737,1230.137055,9263.429984,NA,NA,NA,NA,,,
1491,-35816.85566,174.4581515,7010.205236,982.4120193,NA,NA,NA,NA,NA,,,
2983,-6279.000952,318.5452476,84.2005,NA,NA,NA,NA,NA,NA,,,
5966,13470.8044,NA,84.2005,NA,NA,NA,NA,NA,NA,,,
373,857.9277065,505.5940001,-841.9403012,-235.2745756,-2743.411477,41219.00938,NA,6890.218727,NA,,,
746,-7105.861462,352.6381588,469.4557587,0.524769526,NA,NA,NA,NA,NA,,,
1492,-4947.198928,300.4627056,NA,NA,NA,NA,NA,NA,NA,,,
1493,-6543.531243,350.7879714,NA,NA,NA,NA,NA,NA,NA,,,
747,-587133.3653,9600.688339,NA,9525.654573,NA,NA,NA,NA,NA,,,
1495,255529.8524,-9331.550125,NA,NA,NA,NA,NA,NA,NA,,,
187,-43397.35325,2533.23245,NA,NA,NA,NA,NA,NA,NA,,,
47,-3323.463188,274.4016605,-1348.592535,NA,NA,NA,NA,NA,NA,,,
95,-2564.879888,232.2581438,NA,NA,NA,NA,NA,NA,NA,,,
3,-16273.61802,247.9044942,1475.322938,387.5237814,578.5938847,24785.00721,4735.047294,-953.3892687,1423.53387,,,
6,-12014.73913,230.2247439,2057.609966,264.6541253,903.8281792,21690.37327,3630.796154,-600.5490221,1212.973489,,,
12,-9478.007173,246.2302135,2149.797174,191.0904157,869.6260224,19727.28165,3680.730182,-1315.961079,639.1109325,,,
24,-9071.425509,227.2824389,1316.055328,186.0996857,851.8072142,22620.86989,5171.388322,-491.0454272,2069.093781,,,
48,-2448.576053,240.5402551,NA,NA,NA,NA,NA,NA,NA,,,
49,-9157.628803,210.7343908,1596.91636,205.218661,926.296725,22629.73928,5600.847415,-779.8093292,1985.220485,,,
98,-8120.49841,214.8171995,5351.157689,128.8318443,520.8822213,24098.19943,4975.829152,-1355.145265,2355.214056,,,
197,-8864.618881,255.0396001,4348.17042,132.2052891,91.84397496,24377.45948,3321.268978,-1302.087855,1959.620578,,,
394,-14870.72133,287.0018623,2869.658704,254.6648461,801.4015369,27193.58815,1806.570878,-1450.492286,2423.063753,,,
788,-18708.95159,365.5144464,1525.941192,276.8233511,1441.486896,30233.88932,680.787922,-1731.396086,2033.197251,,,
1576,-20935.32376,357.9298865,1762.068729,340.6384165,1692.028408,30440.05345,1074.477485,-1350.359053,1702.128762,,,
3152,-30132.16129,457.09169,2727.851727,564.2488629,1978.435774,30802.85738,-1270.395254,-4953.330772,-473.4441856,,,
6304,-45420.59187,525.7450654,5958.376484,853.9448919,3345.837598,34866.57066,-62.14245352,-6559.420683,NA,,,
12608,86236.27876,-1427.482411,-26433.92262,NA,NA,NA,NA,NA,NA,,,
25217,86236.27876,-1427.482411,NA,NA,NA,NA,NA,NA,NA,,,
12609,-56252.89484,668.2130792,5601.203252,1056.34692,4339.301333,37549.37122,-3650.635678,-8647.277384,NA,,,
25218,-57505.16542,719.5050822,6128.050762,1081.930421,3972.842438,36899.88112,-4834.719338,-9731.696702,NA,,,
50437,-55750.0821,697.3480689,7084.372336,1031.772885,4066.322019,36534.61457,-4326.620094,-9899.519756,NA,,,
100874,39674.41269,-639.986699,26251.99478,-640.4059424,NA,NA,NA,NA,NA,,,
201748,14057.91537,-592.4755014,31267.4118,NA,NA,NA,NA,NA,NA,,,
403497,-373.1977654,209.2530064,NA,NA,NA,NA,NA,NA,NA,,,
100875,-148831.2826,3297.672245,153841.9567,-1885.465374,26359.35782,NA,NA,NA,NA,,,
201750,-5276.729685,309.3048515,NA,NA,NA,NA,NA,NA,NA,,,
201751,-254.9554,207.8658625,30969.23623,NA,NA,NA,NA,NA,NA,,,
403502,-254.9554,207.8658625,NA,NA,NA,NA,NA,NA,NA,,,
6305,-6410697.098,15279.65873,-1004108.902,217017.163,245357.3114,NA,NA,NA,NA,,,
12610,-164609.1253,2580.152646,-14189.53736,2980.543591,NA,NA,NA,NA,NA,,,
25220,-19546.0687,694.958825,-404.52325,NA,NA,NA,NA,NA,NA,,,
50441,-27636.5337,897.22045,NA,NA,NA,NA,NA,NA,NA,,,
3153,404206.7685,-8037.250813,-35082.078,NA,NA,NA,NA,NA,NA,,,
